content,rate,rate_label,time,user_name,subject_id,anime_title
空の箱还得是mmk来唱，充满经历的大姐姐声音，温柔中有着一丝疲惫但又坚强的感觉。3d演出效果也特别好，就是帕鲁都累死了。,9,神作,2026-2-27 19:48,超级仓鼠王,431767,girls band cry
仁菜这个角色塑造得非常成功，小孩和大人的吵架写得也十分工整，整部作品却没有一个足够rock的结尾来应承前面的精彩，还是蛮可惜的。//我…我…我想起来了！?☝我才不是什么买够母鸡卡、什么纽带乐队、什么滑滑蛋、什么JELEE、什么芙兰秀秀的粉丝，我是有刺无刺的粉丝！（竖小拇指）,6,还行,2026-2-27 14:24,Melody,431767,girls band cry
乐队番就是要搞音乐啊,9,神作,2026-2-26 10:36,黑月,431767,girls band cry
很优秀的动画，这3d看的很舒服。,7,推荐,2026-2-26 10:13,TULUO,431767,girls band cry
"制作无可挑剔，精致的3D给观众带来了视觉盛宴，唯一不好受的可能是3D动画师们吧
不过整体来看并非十全十美，每一集都靠“爆”来解决问题，使动画变成了情绪主导而非剧情主导，完结之际再来细想剧情，其实就是4位低学历女士被1位大姐大带着不计后果的玩独立乐队，客观的讲，若这样的事情不是发生在动画中而是三次元中，或许我们也会嘲笑他们吧",7,推荐,2026-2-25 23:56,Aronnax,431767,girls band cry
动画7分，优秀3d+2分，gbc的3d太好看了,9,神作,2026-2-25 17:30,Miku,431767,girls band cry
万代，你简直就是我的神！,8,力荐,2026-2-25 01:06,Xrive221,431767,girls band cry
"这或许会成为我接受3d动画的转机/
/这动画做到这份上我觉得确实是相当牛逼了，很难想象花田同期还有个京吹，两边都不让主人公好过是吧？能不能让那所谓的抱憾美学一边凉快去？话是这么说，gbc的剧本我看着还是比较满意的，毕竟有刺无刺结束时是真的才刚刚开始，她们最后要真赢了钻团我才会觉得逻辑上有点说不过去（虽然会很爽）。最后感慨一下，小孩姐是真小孩，mmk也是真扭曲，两个傲娇凑一块，乐子遍地开。然后，rupa，tomo，486真可爱。歌也很好听，某些单集有花田魔法。",8,力荐,2026-2-24 23:43,guliwy111,431767,girls band cry
看之前已经通过各种二创云完了所有剧情，所以没啥新鲜感。故事没啥突出之处，制作倒确实很好，不过我其实不太喜欢这种画风。跟mygo一样二创比原作有趣。,6,还行,2026-2-24 20:00,Schiff,431767,girls band cry
没有羊，考虑一下,0,未评分,2026-2-24 16:40,久岛 理ღ,431767,girls band cry
不错的音乐番,8,力荐,2026-2-24 15:13,Reze_daisuki,431767,girls band cry
作为动画，3D演出效果是一流的，但是剧情上的节奏非常快，其实看下来是有一定疲劳感的。不过歌是真好听XD,7,推荐,2026-2-24 10:09,DJR是什麼,431767,girls band cry
差不多算是非校园题材青春动画吧,8,力荐,2026-2-23 23:53,霓原,431767,girls band cry
没有第二季吗？,8,力荐,2026-2-23 18:00,shishishiwos,431767,girls band cry
说实话真的挺不错的，动作也很灵动，剧情也可以，虽然也有缺点但优点很多。综合来看已经很好了,7,推荐,2026-2-23 14:24,圣园三力,431767,girls band cry
看的第一部美少女樂隊番，從一開始的能看降低預期，到後期可以相信再相信，每場live演出都是令人驚喜，抱歉鑽石星塵，刺團才是王道了,9,神作,2026-2-23 14:16,Itdaitsuyo,431767,girls band cry
音乐：冰;反抗;摇滚与少女乐队的优秀结合;后期剧情略有瑕疵，期待第二季剧情,8,力荐,2026-2-23 13:45,姚乐山,431767,girls band cry
太摇滚了,10,超神作,2026-2-23 13:07,Schwarzer_Regen,431767,girls band cry
如果没有第二季的话只能给6分，对于80的解密和结尾实在是过于神秘难以理解以至于出脑,6,还行,2026-2-22 18:48,简易拼装,431767,girls band cry
很明显是你的错，但我就是被这样的你吸引,8,力荐,2026-2-21 11:01,红炉点雪,431767,girls band cry
3d十分灵动，音乐夯（有冰），情感在ep8达到巅峰。后期给剧情减速（备战第二季？），结尾略微有些刻意，但整体完全对得起三个月的追番体验,8,力荐,2026-2-20 23:40,蜡屐丶,431767,girls band cry
"夯爆了！顶级MV！每一集都可以是神回，故事越看到后面越令人感动、泪目。
nina，因帮助被霸凌同学导致自己被霸凌至退学，她的成长与任性，正论怪就是这个年纪该有的年轻气盛的样子，虽然经常吵架，但正是她坚持没有错这一点才吸引到了更多人。
昴，队伍中的调和剂，高中生人设，不想和奶奶一样当演员，想组乐队，在音乐中宣泄。
桃香因为坚持自己的风格退出乐队，现在重组乐队遇到了一群同样目标的队友，在nina身上看到了曾经的自己。
小智也是辍学组乐队，但因为太坚持自己的想法，表达直白导致解散。现在的她和rupa一起遇到了能接受自己想法的人。
rupa，最知心最年长的大姐姐，经历了家人离世，陪伴小智度过了最艰难的时刻。
正是这样的五个人组成的乐队，才有着没有退路，不得不走下去信念。
太喜欢这样的歌词了，这些词发出的摇滚宣泄，就像刺一样击中人心。",8,力荐,2026-2-20 21:50,思详者,431767,girls band cry
2024.04.06-2024.06.30,8,力荐,2026-2-20 21:13,DKIIEX,431767,girls band cry
对世界竖起中指吧！,0,未评分,2026-2-20 20:44,青衣晓,431767,girls band cry
最好的3D动漫目前没有之一，在看之前我这辈子都想不到能有这么灵巧的3D化，演出效果不错，可惜结尾小坠机，女女关系很有意思，剧情无雷点。,8,力荐,2026-2-20 20:23,妖艳的猛男,431767,girls band cry
相对工业化的作品，也算是一种转型之作，相比之前大量的工业糖精这部作品已经进化成了一部三氯蔗糖水准的轻百作品了,7,推荐,2026-2-20 12:20,猫条,431767,girls band cry
"2024.7.23
486可爱捏",7,推荐,2026-2-20 00:48,硫酸盐,431767,girls band cry
大份,2,很差,2026-2-19 22:24,yume,431767,girls band cry
"追番/
抽离出现实，为极致的纯粹的执念震动、如梦入世。
20260118:对于我来说，动画贯彻的偏执与顽固实是难能可贵。很多时候并非不知道自己可能是错误的，想来总感觉长大后所谓“更城府世俗”的自己会后悔，但那或许并不重要，我们体验的是现在进行时的每一次心跳，我们保留青春感情的权利，不必装作“成熟”，至少在当下我们不用抑制自我，不用勉强和解向现实妥协，如此珍藏这样的宝贵的少数时光。",10,超神作,2026-2-19 20:57,リーガルリリー,431767,girls band cry
音乐和LIVE做得很出色，制作也太顶了，如果在11集结束这一季的话真的是很不错的一部作品；结果最后两集智能让我想起Princess Principal：主打一个跳跃和唐突，剧情快如火箭，人物的不少行为逻辑根本根本说服不了观众。以及DD的蓝毛和黑毛真可爱啊……,7,推荐,2026-2-19 20:57,Rye,431767,girls band cry
花田：孩子们，这并不好笑,0,未评分,2026-2-19 11:23,zing,431767,girls band cry
前中期有丰富的角色交流和冲突，情感宣泄的演出很直白，比较直击人心。草草收场是一点小问题，但是可以说次世代级别的制作能弥补，总体还是值得高分,8,力荐,2026-2-19 06:04,gdyger,431767,girls band cry
顶级制作。op很好听。剧情的话，相对于对摇滚的讨论，仁菜追梦成功更能打动我。后两集有点没必要了，吊胃口也不是你这么干的,8,力荐,2026-2-18 22:26,unhappy马希洛,431767,girls band cry
"很想吐槽不能打7.5分。
播出的时候我无限看好它吊打同期的水母，前半一路爬升的观感也给了我相当大满足感。可惜后续肉眼可见的急转直下与仓促结尾实在很难让我心悦诚服的给个8。不过也算是给近年来看动画很少的我留下了一点痕迹的片子。",7,推荐,2026-2-18 02:42,nxkmb,431767,girls band cry
486可爱捏,8,力荐,2026-2-16 22:06,驳客,431767,girls band cry
我擦我不好说,6,还行,2026-2-16 19:59,刃下心神了,431767,girls band cry
除了最后的播放量这种机械降鬼之外，只能说，神作！反正它是很深的触动到我了。立体的人物形象，不屈且反抗的内核，再佐以超强的演出，woc，最爱动画之一了好吧b（￣▽￣）d,10,超神作,2026-2-15 23:51,阴凉之地,431767,girls band cry
9-。文戏优秀。仁菜性格独特但又不招致观众反感，在剧情中还有成长弧光。Live的演出特效很有趣。昴奶奶没有被塑造成单纯的执拗家长好评。| ep.8 神回无须多言。| ep.9 仁奈的成长很棒，矛盾解决的过程很棒，但tomo的话与其说是建议不如说只是单纯的人身攻击吧.. | ep.10 又一个神回，不太感冒家庭戏但还是被感动到了 | ep.11 live太好看了 | 结尾真就是高高举起轻轻放下，live也只有半首歌，没有情绪爆点。,9,神作,2026-2-15 19:05,koala,431767,girls band cry
"三渲二做的很好，剧情过度也不错，就算是只听一听歌也是不错的
PS：我喜欢486和RUPA",10,超神作,2026-2-15 10:04,棠の祈,431767,girls band cry
【6.5+/10】仁菜那股子冲动鲁莽却又激情万丈的精神成为了全篇的最大内核，能否认同并欣赏仁菜对各种现实问题与矫揉造作进行横冲直闯是观看这部作品的一个门槛，从这点上看本作偏向理想与浪漫主义，如果对现实过分在意就会陷入无法进入心流的状态，我初看是也是如此，但在二刷后我坦然地进入了仁菜的节奏，跟着她一起闷头向前，此时的观看体验非常出彩，不仅仅是耗费心血的3d制作在视觉上与演出一同呈现了视觉盛宴，live歌曲更是在悦耳的基础上充分调动起了我渴望观看下去的欲望，但我实在是没想到这个结尾竟然如此糟糕以至于毁了我前面的所累积下来的激情，一方面是这个结局过分潦草轻率，粗暴把坑全填了之后留下第二季的预告这是很搞人心态的，而这结局的内核一反浪漫主义的美好，用现实迎头重击了主角团，后续的回旋让我看到精神全无，说到底gbc也算不上纯正的摇滚动画，但摇滚味被这结局一扫而空了,6,还行,2026-2-14 19:05,岚瑟,431767,girls band cry
优缺点明显的优作,7,推荐,2026-2-14 18:39,Ortiz,431767,girls band cry
人生没有正确答案,8,力荐,2026-2-14 14:57,暮暗骑士,431767,girls band cry
やり残した鼓動がこの夜を覆って,9,神作,2026-2-14 10:49,xgRuize,431767,girls band cry
冰,9,神作,2026-2-13 12:36,小猪权君,431767,girls band cry
结尾收的太草率了 歌不错,7,推荐,2026-2-13 08:17,你好沙耶亲-,431767,girls band cry
喜欢少女乐队的必吃,8,力荐,2026-2-12 22:33,唯野,431767,girls band cry
神，我是河源木桃香的狗狗,10,超神作,2026-2-12 22:00,GRXuan,431767,girls band cry
笑麻了，有种当年追mygo的感觉总之非常爽。集集都有文戏+live演出/大小唱，配乐在渲染情感上做的很到位，节奏缜密观感十分舒适。3d模型的面部微表情处理也很出色（2d作画倒是很廉价），可惜结尾太仓促不是很满意，期待续篇,8,力荐,2026-2-12 13:17,ifo,431767,girls band cry
前面忘了后面忘了总之就是开始溜冰,7,推荐,2026-2-12 08:52,不愉快,431767,girls band cry
果然我对少女乐队这个题材就享受不来,0,未评分,2026-2-12 07:20,比企谷家的吉他,431767,girls band cry
期待第二季,8,力荐,2026-2-11 05:25,媒幽攘,431767,girls band cry
飞起来,5,不过不失,2026-2-11 02:13,空白SG,431767,girls band cry
还是很好的 3d很舒服 表情很到位 少些日常拉扯 挺好的,8,力荐,2026-2-11 02:08,たんぽぽ,431767,girls band cry
要以环境之镜来反映人之镜，而不是将内心当成本我自我审视，否则人永远也不会成长，就像这部作品,6,还行,2026-2-8 19:06,某人,431767,girls band cry
过期食品,0,未评分,2026-2-8 14:15,persty,431767,girls band cry
3d制作很惊艳 对live的表现力提升很大 矛盾的塑造确实摇滚 最后的结尾也确实虎头蛇尾 期待后续,8,力荐,2026-2-8 11:36,AY,431767,girls band cry
能够引起很深的共鸣，每次都会感觉人生能感受到、体会到这些我虽然不曾经历但是深刻认可的信念在动漫里被确定的感觉真是太好了,8,力荐,2026-2-8 03:27,闪光的舞姬,431767,girls band cry
看得很爽，听得很爽，二创溜得很爽。但没有续集这一点实在是非常严重的缺陷,8,力荐,2026-2-7 23:41,soyo,431767,girls band cry
伟大，无需多言,8,力荐,2026-2-7 23:05,好姐妹王决心,431767,girls band cry
二创才是本体，绝无仅有的追番体验,8,力荐,2026-2-7 21:48,mxy,431767,girls band cry
你的3D制作很丝滑，你的粒子特效很神秘。前十一集的剧情中规中矩，稳中带点创新，后两集则不尽人意。同样是近几年有热度的少女乐队动画，演出比mygo强，人物塑造与关系处理不如mygo，真希望这俩的优势能够结合。几首live写的还不错。而且我发现似乎这类番的故事推进只能靠冲突和爆点了，孤独摇滚的那种完全依托于人物欲望的动机线推进几乎很难再见到。,6,还行,2026-2-7 10:59,平丘寻冬,431767,girls band cry
13集结尾太仓促,9,神作,2026-2-6 21:13,jerryzrf,431767,girls band cry
太好看了，百看不厌啊，除了纠葛的剧情，角色讨喜，音乐好听，画面好看，制作组技术力无敌,9,神作,2026-2-6 19:36,setosan,431767,girls band cry
